,airline,airline_id,source,source_id,dest,dest_id,codeshare,stops,equipment
20664,DL,2009.0,DTW,3645.0,OMA,3454.0,,0,319
20665,DL,2009.0,DTW,3645.0,ORD,3830.0,,0,717 M90
20666,DL,2009.0,DTW,3645.0,ORF,3611.0,,0,ERJ
20667,DL,2009.0,DTW,3645.0,PBI,3722.0,,0,M90 320
20668,DL,2009.0,DTW,3645.0,PDX,3720.0,,0,739
20669,DL,2009.0,DTW,3645.0,PEK,3364.0,,0,777
20670,DL,2009.0,DTW,3645.0,PHL,3752.0,,0,M88 319 73H ERJ M90 320
20671,DL,2009.0,DTW,3645.0,PHX,3462.0,,0,757 320 753
20672,DL,2009.0,DTW,3645.0,PIA,4046.0,Y,0,CRJ
20673,DL,2009.0,DTW,3645.0,PIT,3570.0,,0,CR7 M88 320 ERJ
20674,DL,2009.0,DTW,3645.0,PLN,5762.0,Y,0,CRJ
20675,DL,2009.0,DTW,3645.0,PUJ,1760.0,,0,320
20676,DL,2009.0,DTW,3645.0,PVD,3641.0,,0,319
20677,DL,2009.0,DTW,3645.0,PVG,3406.0,,0,77L 777
20678,DL,2009.0,DTW,3645.0,PWM,3862.0,Y,0,CRJ CR9
20679,DL,2009.0,DTW,3645.0,RDU,3626.0,,0,319 73H 738
20680,DL,2009.0,DTW,3645.0,RIC,3608.0,,0,ERJ
20681,DL,2009.0,DTW,3645.0,ROA,4016.0,Y,0,CRJ
20682,DL,2009.0,DTW,3645.0,ROC,3622.0,Y,0,CRJ CR7
20683,DL,2009.0,DTW,3645.0,RSW,3793.0,,0,757 753
20684,DL,2009.0,DTW,3645.0,SAN,3731.0,,0,753 739 757
20685,DL,2009.0,DTW,3645.0,SAT,3621.0,,0,320
20686,DL,2009.0,DTW,3645.0,SAV,3613.0,Y,0,CR7
20687,DL,2009.0,DTW,3645.0,SBN,4359.0,Y,0,CRJ
20688,DL,2009.0,DTW,3645.0,SCE,4318.0,Y,0,CRJ
20689,DL,2009.0,DTW,3645.0,SDF,4014.0,,0,ERJ
20690,DL,2009.0,DTW,3645.0,SEA,3577.0,,0,753 757 739
20691,DL,2009.0,DTW,3645.0,SFO,3469.0,,0,739 763 738
20692,DL,2009.0,DTW,3645.0,SJU,2890.0,,0,320
20693,DL,2009.0,DTW,3645.0,SLC,3536.0,,0,320 73H 319 738
20694,DL,2009.0,DTW,3645.0,STL,3678.0,,0,320 717
20695,DL,2009.0,DTW,3645.0,SWF,3661.0,Y,0,CRJ
20696,DL,2009.0,DTW,3645.0,SYR,3745.0,,0,ERJ
20697,DL,2009.0,DTW,3645.0,TPA,3646.0,,0,M88 738 757 M90
20698,DL,2009.0,DTW,3645.0,TUL,3855.0,Y,0,CR7
20699,DL,2009.0,DTW,3645.0,TVC,4023.0,,0,717 ERJ
20700,DL,2009.0,DTW,3645.0,TYS,3676.0,Y,0,CRJ
20701,DL,2009.0,DTW,3645.0,XNA,4356.0,Y,0,CR7
20702,DL,2009.0,DTW,3645.0,YOW,100.0,Y,0,CRJ
20703,DL,2009.0,DTW,3645.0,YUL,146.0,Y,0,CRJ ERJ
20704,DL,2009.0,DTW,3645.0,YYZ,193.0,Y,0,CR7 CRJ
20746,DL,2009.0,FLL,3533.0,ATL,3682.0,,0,757 M90 739
20747,DL,2009.0,FLL,3533.0,CVG,3488.0,,0,73H M88
20748,DL,2009.0,FLL,3533.0,DTW,3645.0,,0,M88 757 739 738
20749,DL,2009.0,FLL,3533.0,JFK,3797.0,,0,752 M88 73H 738
20750,DL,2009.0,FLL,3533.0,LGA,3697.0,,0,M88 738 319
20751,DL,2009.0,FLL,3533.0,MSP,3858.0,,0,757
20752,DL,2009.0,FLL,3533.0,RDU,3626.0,Y,0,CR9
20753,DL,2009.0,FLL,3533.0,YYZ,193.0,Y,0,73H 73W
20859,DL,2009.0,IAH,3550.0,AMS,580.0,Y,0,74M
20860,DL,2009.0,IAH,3550.0,ATL,3682.0,,0,M88 717 319
20861,DL,2009.0,IAH,3550.0,CDG,1382.0,Y,0,77W
20862,DL,2009.0,IAH,3550.0,CVG,3488.0,Y,0,CR9
20863,DL,2009.0,IAH,3550.0,DTW,3645.0,,0,717
20864,DL,2009.0,IAH,3550.0,LGA,3697.0,Y,0,E75 E70 CR9
20865,DL,2009.0,IAH,3550.0,MEM,3473.0,Y,0,CRJ
20866,DL,2009.0,IAH,3550.0,MEX,1824.0,,0,EMJ
20867,DL,2009.0,IAH,3550.0,MSP,3858.0,Y,0,CR7 E70 E75 CR9
20868,DL,2009.0,IAH,3550.0,SEA,3577.0,Y,0,73J
20869,DL,2009.0,IAH,3550.0,SLC,3536.0,,0,319
21101,DL,2009.0,LGA,3697.0,ATL,3682.0,,0,M88 757 320 738 739 73W
21102,DL,2009.0,LGA,3697.0,AUA,2895.0,,0,738
21103,DL,2009.0,LGA,3697.0,BGR,3463.0,,0,CR7
21104,DL,2009.0,LGA,3697.0,BHM,3811.0,Y,0,CR9 CR7
21105,DL,2009.0,LGA,3697.0,BNA,3690.0,Y,0,CR7 CR9
21106,DL,2009.0,LGA,3697.0,BOS,3448.0,Y,0,E75
21107,DL,2009.0,LGA,3697.0,BTV,3711.0,,0,CR7
21108,DL,2009.0,LGA,3697.0,BUF,3820.0,,0,CR7
21109,DL,2009.0,LGA,3697.0,CAE,3561.0,Y,0,CRJ
21110,DL,2009.0,LGA,3697.0,CHO,4015.0,Y,0,CR7
21111,DL,2009.0,LGA,3697.0,CHS,3806.0,,0,CR7
21112,DL,2009.0,LGA,3697.0,CLE,3486.0,Y,0,CR7
21113,DL,2009.0,LGA,3697.0,CLT,3876.0,,0,E75 CR7
21114,DL,2009.0,LGA,3697.0,CMH,3759.0,Y,0,E70 E75 CR7 ERJ
21115,DL,2009.0,LGA,3697.0,CVG,3488.0,,0,CR7
21116,DL,2009.0,LGA,3697.0,DAY,3627.0,Y,0,ERJ
21117,DL,2009.0,LGA,3697.0,DCA,3520.0,Y,0,E70 E75
21118,DL,2009.0,LGA,3697.0,DEN,3751.0,,0,320
21119,DL,2009.0,LGA,3697.0,DFW,3670.0,,0,E75
21120,DL,2009.0,LGA,3697.0,DSM,3729.0,Y,0,CR9
21121,DL,2009.0,LGA,3697.0,DTW,3645.0,,0,319 M88 738
21122,DL,2009.0,LGA,3697.0,EYW,3875.0,,0,73W
21123,DL,2009.0,LGA,3697.0,FLL,3533.0,,0,M88 738 319
21124,DL,2009.0,LGA,3697.0,GRR,3685.0,Y,0,CR7
21125,DL,2009.0,LGA,3697.0,GSO,4008.0,,0,CR7
21126,DL,2009.0,LGA,3697.0,GSP,4034.0,Y,0,CRJ
21127,DL,2009.0,LGA,3697.0,IAH,3550.0,Y,0,E70 E75
21128,DL,2009.0,LGA,3697.0,ILM,3845.0,Y,0,ERJ
21129,DL,2009.0,LGA,3697.0,IND,3585.0,,0,E75 CR7
21130,DL,2009.0,LGA,3697.0,JAX,3712.0,,0,CR7
21131,DL,2009.0,LGA,3697.0,LEX,4017.0,Y,0,ERJ
21132,DL,2009.0,LGA,3697.0,MCI,3458.0,Y,0,CR7 E75 E70
21133,DL,2009.0,LGA,3697.0,MCO,3878.0,,0,319 M88 738
21134,DL,2009.0,LGA,3697.0,MEM,3473.0,Y,0,CR9
21135,DL,2009.0,LGA,3697.0,MHT,4011.0,,0,ERJ
21136,DL,2009.0,LGA,3697.0,MIA,3576.0,,0,M88 320 738
21137,DL,2009.0,LGA,3697.0,MKE,3717.0,,0,CR7
21138,DL,2009.0,LGA,3697.0,MSN,3459.0,,0,E70
21139,DL,2009.0,LGA,3697.0,MSP,3858.0,,0,319 320 M88
21140,DL,2009.0,LGA,3697.0,MSY,3861.0,,0,319
21141,DL,2009.0,LGA,3697.0,MYR,3515.0,Y,0,E75
21142,DL,2009.0,LGA,3697.0,OMA,3454.0,Y,0,E75
21143,DL,2009.0,LGA,3697.0,ORD,3830.0,Y,0,E75 E70
21144,DL,2009.0,LGA,3697.0,ORF,3611.0,Y,0,CR7
21145,DL,2009.0,LGA,3697.0,PBI,3722.0,,0,319
21146,DL,2009.0,LGA,3697.0,PIT,3570.0,Y,0,CR9 CR7
21147,DL,2009.0,LGA,3697.0,PWM,3862.0,,0,ERJ M88
21148,DL,2009.0,LGA,3697.0,RDU,3626.0,,0,CR7
21149,DL,2009.0,LGA,3697.0,RIC,3608.0,,0,CR7
21150,DL,2009.0,LGA,3697.0,ROC,3622.0,Y,0,CR7 CR9
21151,DL,2009.0,LGA,3697.0,RSW,3793.0,Y,0,CR9
21152,DL,2009.0,LGA,3697.0,SAV,3613.0,,0,CR7
21153,DL,2009.0,LGA,3697.0,SDF,4014.0,,0,ERJ
21154,DL,2009.0,LGA,3697.0,SRQ,4067.0,,0,319
21155,DL,2009.0,LGA,3697.0,STL,3678.0,,0,CR7
21156,DL,2009.0,LGA,3697.0,SYR,3745.0,,0,CR7
21157,DL,2009.0,LGA,3697.0,TPA,3646.0,,0,319 M88 320
21158,DL,2009.0,LGA,3697.0,TYS,3676.0,Y,0,CRJ
21159,DL,2009.0,LGA,3697.0,YHZ,73.0,Y,0,CR7
21160,DL,2009.0,LGA,3697.0,YUL,146.0,Y,0,ERJ CR7
21161,DL,2009.0,LGA,3697.0,YYZ,193.0,Y,0,736 73W
21337,DL,2009.0,MSP,3858.0,ABQ,4019.0,,0,320
21338,DL,2009.0,MSP,3858.0,ABR,5714.0,Y,0,CRJ
21339,DL,2009.0,MSP,3858.0,ALB,3864.0,Y,0,CR9
21340,DL,2009.0,MSP,3858.0,AMS,580.0,,0,333 332
21341,DL,2009.0,MSP,3858.0,ANC,3774.0,,0,757 738
21342,DL,2009.0,MSP,3858.0,APN,5720.0,Y,0,CRJ
21343,DL,2009.0,MSP,3858.0,ATL,3682.0,,0,320 757 739 M88 M90
21344,DL,2009.0,MSP,3858.0,ATW,4047.0,Y,0,CRJ CR9
21345,DL,2009.0,MSP,3858.0,AUS,3673.0,Y,0,CR9 E75
21346,DL,2009.0,MSP,3858.0,AZO,4039.0,Y,0,CRJ
21347,DL,2009.0,MSP,3858.0,BDL,3825.0,,0,319
21348,DL,2009.0,MSP,3858.0,BHM,3811.0,Y,0,CR7
21349,DL,2009.0,MSP,3858.0,BIL,4021.0,,0,319 320
21350,DL,2009.0,MSP,3858.0,BIS,4083.0,Y,0,CRJ E70 CR9 E75
21351,DL,2009.0,MSP,3858.0,BJI,4287.0,Y,0,CRJ
21352,DL,2009.0,MSP,3858.0,BMI,4037.0,Y,0,CRJ
21353,DL,2009.0,MSP,3858.0,BNA,3690.0,Y,0,CR7 CR9 CRJ
21354,DL,2009.0,MSP,3858.0,BOI,3495.0,,0,320 738
21355,DL,2009.0,MSP,3858.0,BOS,3448.0,,0,757 738 73H 320 319 M88
21356,DL,2009.0,MSP,3858.0,BRD,6957.0,Y,0,CRJ
21357,DL,2009.0,MSP,3858.0,BUF,3820.0,Y,0,E70 CR9
21358,DL,2009.0,MSP,3858.0,BWI,3849.0,,0,320 M90 M88 319
21359,DL,2009.0,MSP,3858.0,BZN,4020.0,,0,319 320
21360,DL,2009.0,MSP,3858.0,CDG,1382.0,,0,332
21361,DL,2009.0,MSP,3858.0,CID,4043.0,Y,0,CRJ
21362,DL,2009.0,MSP,3858.0,CLE,3486.0,Y,0,CRJ ERJ CR7 CR9
21363,DL,2009.0,MSP,3858.0,CLT,3876.0,,0,319 320
21364,DL,2009.0,MSP,3858.0,CMH,3759.0,,0,ERJ
21365,DL,2009.0,MSP,3858.0,CUN,1852.0,,0,320
21366,DL,2009.0,MSP,3858.0,CVG,3488.0,Y,0,CRJ CR9 ERJ
21367,DL,2009.0,MSP,3858.0,CWA,4045.0,Y,0,CRJ
21368,DL,2009.0,MSP,3858.0,DAY,3627.0,Y,0,CRJ CR9
21369,DL,2009.0,MSP,3858.0,DCA,3520.0,,0,M88 M90 319 738 320
21370,DL,2009.0,MSP,3858.0,DEN,3751.0,,0,M90 320
21371,DL,2009.0,MSP,3858.0,DFW,3670.0,,0,319
21372,DL,2009.0,MSP,3858.0,DIK,7064.0,Y,0,CRJ
21373,DL,2009.0,MSP,3858.0,DLH,3598.0,Y,0,CRJ CR9
21374,DL,2009.0,MSP,3858.0,DSM,3729.0,Y,0,CRJ CR9
21375,DL,2009.0,MSP,3858.0,DTW,3645.0,,0,757 M90 M88 753 320 738 73H 319
21376,DL,2009.0,MSP,3858.0,EWR,3494.0,,0,319
21377,DL,2009.0,MSP,3858.0,FAR,4292.0,,0,320
21378,DL,2009.0,MSP,3858.0,FCA,4127.0,Y,0,E75 CR9
21379,DL,2009.0,MSP,3858.0,FLL,3533.0,,0,757
21380,DL,2009.0,MSP,3858.0,FNT,4089.0,Y,0,CRJ
21381,DL,2009.0,MSP,3858.0,FSD,4009.0,,0,320
21382,DL,2009.0,MSP,3858.0,FWA,4041.0,Y,0,CRJ
21383,DL,2009.0,MSP,3858.0,GEG,3467.0,,0,320
21384,DL,2009.0,MSP,3858.0,GFK,3442.0,Y,0,CRJ
21385,DL,2009.0,MSP,3858.0,GRB,3653.0,Y,0,CR9 CRJ
21386,DL,2009.0,MSP,3858.0,GRR,3685.0,,0,320 319 M88
21387,DL,2009.0,MSP,3858.0,GTF,3880.0,Y,0,E75
21388,DL,2009.0,MSP,3858.0,HIB,3650.0,Y,0,CRJ
21389,DL,2009.0,MSP,3858.0,HLN,3504.0,Y,0,E75
21390,DL,2009.0,MSP,3858.0,IAD,3714.0,Y,0,CR9 CR7
21391,DL,2009.0,MSP,3858.0,IAH,3550.0,,0,319 E70
21392,DL,2009.0,MSP,3858.0,ICT,3457.0,Y,0,CRJ
21393,DL,2009.0,MSP,3858.0,IMT,6837.0,Y,0,CRJ
21394,DL,2009.0,MSP,3858.0,IND,3585.0,,0,M90 320 ERJ M88
21395,DL,2009.0,MSP,3858.0,INL,3535.0,Y,0,CRJ
21396,DL,2009.0,MSP,3858.0,ISN,3659.0,Y,0,CRJ
21397,DL,2009.0,MSP,3858.0,JAX,3712.0,Y,0,E75 CR9 E70
21398,DL,2009.0,MSP,3858.0,JFK,3797.0,,0,319 M88
21399,DL,2009.0,MSP,3858.0,LAN,3544.0,Y,0,CRJ
21400,DL,2009.0,MSP,3858.0,LAS,3877.0,,0,M90 757 320 738
21401,DL,2009.0,MSP,3858.0,LAX,3484.0,,0,738 763 753 757 739 320
21402,DL,2009.0,MSP,3858.0,LEX,4017.0,Y,0,CRJ
21403,DL,2009.0,MSP,3858.0,LGA,3697.0,,0,M88 319 320 738
21404,DL,2009.0,MSP,3858.0,LHR,507.0,,0,764
21405,DL,2009.0,MSP,3858.0,LNK,3543.0,Y,0,CRJ
21406,DL,2009.0,MSP,3858.0,LSE,4044.0,Y,0,CRJ
21407,DL,2009.0,MSP,3858.0,MBS,4128.0,Y,0,CRJ
21408,DL,2009.0,MSP,3858.0,MCI,3458.0,,0,320 319 M88 ERJ
21409,DL,2009.0,MSP,3858.0,MCO,3878.0,,0,757 753
21410,DL,2009.0,MSP,3858.0,MDW,3747.0,Y,0,E75 E70 CR7 CR9
21411,DL,2009.0,MSP,3858.0,MEM,3473.0,,0,M88
21412,DL,2009.0,MSP,3858.0,MIA,3576.0,,0,320 M90
21413,DL,2009.0,MSP,3858.0,MKE,3717.0,,0,M88 M90 320 319
21414,DL,2009.0,MSP,3858.0,MLI,4072.0,Y,0,ERJ CRJ
21415,DL,2009.0,MSP,3858.0,MOT,3498.0,Y,0,CR9 CRJ E75 E70
21416,DL,2009.0,MSP,3858.0,MSN,3459.0,,0,319 320
21417,DL,2009.0,MSP,3858.0,MSO,4216.0,,0,319
21418,DL,2009.0,MSP,3858.0,MSY,3861.0,Y,0,CR9 E75
21419,DL,2009.0,MSP,3858.0,NRT,2279.0,,0,332 777
21420,DL,2009.0,MSP,3858.0,OKC,3863.0,Y,0,CRJ
21421,DL,2009.0,MSP,3858.0,OMA,3454.0,,0,M88 319 320
21422,DL,2009.0,MSP,3858.0,ORD,3830.0,,0,M90 M88 320 319
21423,DL,2009.0,MSP,3858.0,ORF,3611.0,Y,0,CR7
21424,DL,2009.0,MSP,3858.0,PDX,3720.0,,0,M90 753 738
21425,DL,2009.0,MSP,3858.0,PHL,3752.0,,0,320 M90
21426,DL,2009.0,MSP,3858.0,PHX,3462.0,,0,M90 320 757 319
21427,DL,2009.0,MSP,3858.0,PIA,4046.0,Y,0,CRJ
21428,DL,2009.0,MSP,3858.0,PIT,3570.0,,0,319 320
21429,DL,2009.0,MSP,3858.0,PSC,6133.0,Y,0,CR9
21430,DL,2009.0,MSP,3858.0,PSP,3839.0,,0,320
21431,DL,2009.0,MSP,3858.0,RAP,4087.0,Y,0,CRJ CR9 E75
21432,DL,2009.0,MSP,3858.0,RDU,3626.0,,0,320 M90 M88
21433,DL,2009.0,MSP,3858.0,RHI,5765.0,Y,0,CRJ
21434,DL,2009.0,MSP,3858.0,RIC,3608.0,Y,0,CR7
21435,DL,2009.0,MSP,3858.0,ROC,3622.0,Y,0,CR7
21436,DL,2009.0,MSP,3858.0,RST,4048.0,Y,0,CRJ
21437,DL,2009.0,MSP,3858.0,RSW,3793.0,,0,757 M90
21438,DL,2009.0,MSP,3858.0,SAN,3731.0,,0,738 739
21439,DL,2009.0,MSP,3858.0,SAT,3621.0,Y,0,CR9 E75 E70
21440,DL,2009.0,MSP,3858.0,SBN,4359.0,Y,0,CRJ
21441,DL,2009.0,MSP,3858.0,SDF,4014.0,,0,ERJ
21442,DL,2009.0,MSP,3858.0,SEA,3577.0,,0,738 739 757 753 763
21443,DL,2009.0,MSP,3858.0,SFO,3469.0,,0,320 753 M90 757 738
21444,DL,2009.0,MSP,3858.0,SJC,3748.0,,0,320 738
21445,DL,2009.0,MSP,3858.0,SLC,3536.0,,0,320 757 319 738
21446,DL,2009.0,MSP,3858.0,SMF,3817.0,,0,320
21447,DL,2009.0,MSP,3858.0,SNA,3867.0,,0,319 757
21448,DL,2009.0,MSP,3858.0,STL,3678.0,,0,M90 319 320 M88
21449,DL,2009.0,MSP,3858.0,SYR,3745.0,Y,0,CR9 E70
21450,DL,2009.0,MSP,3858.0,TPA,3646.0,,0,M88 757
21451,DL,2009.0,MSP,3858.0,TUL,3855.0,Y,0,CRJ
21452,DL,2009.0,MSP,3858.0,TUS,3636.0,,0,M90
21453,DL,2009.0,MSP,3858.0,TVC,4023.0,Y,0,CRJ
21454,DL,2009.0,MSP,3858.0,TYS,3676.0,Y,0,CR9
21455,DL,2009.0,MSP,3858.0,XNA,4356.0,Y,0,CRJ
21456,DL,2009.0,MSP,3858.0,YEG,49.0,Y,0,E75
21457,DL,2009.0,MSP,3858.0,YQR,120.0,Y,0,CRJ
21458,DL,2009.0,MSP,3858.0,YUL,146.0,Y,0,CR9
21459,DL,2009.0,MSP,3858.0,YVR,156.0,Y,0,E75
21460,DL,2009.0,MSP,3858.0,YWG,160.0,Y,0,E70 CRJ CR9
21461,DL,2009.0,MSP,3858.0,YXE,166.0,Y,0,E75
21462,DL,2009.0,MSP,3858.0,YYC,178.0,,0,319 320
21463,DL,2009.0,MSP,3858.0,YYZ,193.0,Y,0,CRJ
21532,DL,2009.0,ORD,3830.0,AMS,580.0,Y,0,74M
21533,DL,2009.0,ORD,3830.0,ATL,3682.0,,0,717 M88 319
21534,DL,2009.0,ORD,3830.0,CDG,1382.0,,0,332
21535,DL,2009.0,ORD,3830.0,CVG,3488.0,,0,ERJ
21536,DL,2009.0,ORD,3830.0,DTW,3645.0,,0,717
21537,DL,2009.0,ORD,3830.0,FCO,1555.0,,0,332 330
21538,DL,2009.0,ORD,3830.0,GDL,1804.0,,0,737
21539,DL,2009.0,ORD,3830.0,ICN,3930.0,Y,0,772 77W
21540,DL,2009.0,ORD,3830.0,JFK,3797.0,Y,0,CR9
21541,DL,2009.0,ORD,3830.0,LGA,3697.0,Y,0,E75 E70
21542,DL,2009.0,ORD,3830.0,LHR,507.0,Y,0,343
21543,DL,2009.0,ORD,3830.0,MEM,3473.0,Y,0,CR9 CRJ
21544,DL,2009.0,ORD,3830.0,MEX,1824.0,,0,737
21545,DL,2009.0,ORD,3830.0,MSP,3858.0,,0,M88 M90 320 319
21546,DL,2009.0,ORD,3830.0,SLC,3536.0,Y,0,E75 CR9
21547,DL,2009.0,ORD,3830.0,YVR,156.0,Y,0,73W
21548,DL,2009.0,ORD,3830.0,YYC,178.0,Y,0,73W
22437,DY,3737.0,FLL,3533.0,ARN,737.0,Y,0,788
22438,DY,3737.0,FLL,3533.0,CPH,609.0,Y,0,788
22439,DY,3737.0,FLL,3533.0,OSL,644.0,Y,0,788
22850,EI,837.0,ATL,3682.0,ORD,3830.0,Y,0,CR7 ERJ E70
23011,EI,837.0,ORD,3830.0,ATL,3682.0,Y,0,CR7 E70
23012,EI,837.0,ORD,3830.0,DUB,599.0,,0,330 332
23013,EI,837.0,ORD,3830.0,MSY,3861.0,Y,0,ERJ
23111,EK,2183.0,DFW,3670.0,DXB,2188.0,,0,77L
23259,EK,2183.0,IAH,3550.0,DXB,2188.0,,0,77W
24039,EY,2222.0,ATL,3682.0,ORD,3830.0,Y,0,E75 CR7
24231,EY,2222.0,ORD,3830.0,ATL,3682.0,Y,0,E75
24232,EY,2222.0,ORD,3830.0,AUH,2179.0,,0,77W
24233,EY,2222.0,ORD,3830.0,MSY,3861.0,Y,0,E75
24234,EY,2222.0,ORD,3830.0,YUL,146.0,Y,0,CRJ
24235,EY,2222.0,ORD,3830.0,YYZ,193.0,Y,0,EMJ
24318,F9,2468.0,ATL,3682.0,DEN,3751.0,,0,319
24319,F9,2468.0,ATL,3682.0,TTN,3447.0,,0,319
24335,F9,2468.0,CLT,3876.0,TTN,3447.0,,0,319
24347,F9,2468.0,DCA,3520.0,DEN,3751.0,,0,320 319
24415,F9,2468.0,DFW,3670.0,DEN,3751.0,,0,319 320
24417,F9,2468.0,DTW,3645.0,DEN,3751.0,,0,320 319
24418,F9,2468.0,DTW,3645.0,ILG,3859.0,,0,320
24419,F9,2468.0,DTW,3645.0,TTN,3447.0,,0,319
24423,F9,2468.0,FLL,3533.0,DEN,3751.0,,0,319 320
24424,F9,2468.0,FLL,3533.0,TTN,3447.0,,0,319
24432,F9,2468.0,IAH,3550.0,DEN,3751.0,,0,320 319
24447,F9,2468.0,LGA,3697.0,DEN,3751.0,,0,320
24468,F9,2468.0,MSP,3858.0,DEN,3751.0,,0,319 320
24472,F9,2468.0,ORD,3830.0,MBJ,1780.0,,0,320
24473,F9,2468.0,ORD,3830.0,PUJ,1760.0,,0,320
24474,F9,2468.0,ORD,3830.0,PVR,1836.0,,0,320
24475,F9,2468.0,ORD,3830.0,SJD,1840.0,,0,320
24772,FI,2835.0,SFB,4167.0,KEF,16.0,,0,75W
24857,FL,1316.0,ATL,3682.0,AUA,2895.0,,0,73G
24858,FL,1316.0,ATL,3682.0,AUS,3673.0,,0,73G
24859,FL,1316.0,ATL,3682.0,BDL,3825.0,,0,717
24860,FL,1316.0,ATL,3682.0,BOS,3448.0,,0,717
24861,FL,1316.0,ATL,3682.0,BWI,3849.0,,0,73G
24862,FL,1316.0,ATL,3682.0,CAK,4112.0,,0,717 
24863,FL,1316.0,ATL,3682.0,CMH,3759.0,,0,717
24864,FL,1316.0,ATL,3682.0,CUN,1852.0,,0,73G
24865,FL,1316.0,ATL,3682.0,DAY,3627.0,,0,717
24866,FL,1316.0,ATL,3682.0,DCA,3520.0,,0,717
24867,FL,1316.0,ATL,3682.0,DEN,3751.0,,0,73G
24868,FL,1316.0,ATL,3682.0,DTW,3645.0,,0,717 73G
24869,FL,1316.0,ATL,3682.0,FLL,3533.0,,0,717
24870,FL,1316.0,ATL,3682.0,HOU,3566.0,,0,717
24871,FL,1316.0,ATL,3682.0,IND,3585.0,,0,717
24872,FL,1316.0,ATL,3682.0,JAX,3712.0,,0,717
24873,FL,1316.0,ATL,3682.0,LAS,3877.0,,0,73G
24874,FL,1316.0,ATL,3682.0,LAX,3484.0,,0,73G
24875,FL,1316.0,ATL,3682.0,LGA,3697.0,,0,717
24876,FL,1316.0,ATL,3682.0,MBJ,1780.0,,0,73G
24877,FL,1316.0,ATL,3682.0,MCI,3458.0,,0,717
24878,FL,1316.0,ATL,3682.0,MCO,3878.0,,0,717 73G
24879,FL,1316.0,ATL,3682.0,MDW,3747.0,,0,73G 717
24880,FL,1316.0,ATL,3682.0,MKE,3717.0,,0,717 73G
24881,FL,1316.0,ATL,3682.0,MSP,3858.0,,0,717
24882,FL,1316.0,ATL,3682.0,MSY,3861.0,,0,717
24883,FL,1316.0,ATL,3682.0,NAS,1953.0,,0,73G
24884,FL,1316.0,ATL,3682.0,OKC,3863.0,,0,717
24885,FL,1316.0,ATL,3682.0,ORF,3611.0,,0,717
24886,FL,1316.0,ATL,3682.0,PBI,3722.0,Y,0,733 73W
24887,FL,1316.0,ATL,3682.0,PHL,3752.0,,0,717
24888,FL,1316.0,ATL,3682.0,PHX,3462.0,Y,0,73W
24889,FL,1316.0,ATL,3682.0,PIT,3570.0,,0,717 73G
24890,FL,1316.0,ATL,3682.0,PUJ,1760.0,,0,73G
24891,FL,1316.0,ATL,3682.0,RDU,3626.0,,0,717
24892,FL,1316.0,ATL,3682.0,RIC,3608.0,,0,717
24893,FL,1316.0,ATL,3682.0,RSW,3793.0,,0,717
24894,FL,1316.0,ATL,3682.0,SAN,3731.0,Y,0,73W
24895,FL,1316.0,ATL,3682.0,SAT,3621.0,,0,73G
24896,FL,1316.0,ATL,3682.0,SDF,4014.0,,0,717
24897,FL,1316.0,ATL,3682.0,SFO,3469.0,,0,73G
24898,FL,1316.0,ATL,3682.0,SJU,2890.0,Y,0,73W
24899,FL,1316.0,ATL,3682.0,STL,3678.0,,0,717
24900,FL,1316.0,ATL,3682.0,TPA,3646.0,,0,717
24997,FL,1316.0,CLT,3876.0,BWI,3849.0,Y,0,73W
24998,FL,1316.0,CLT,3876.0,MCO,3878.0,Y,0,73W 733
24999,FL,1316.0,CLT,3876.0,MDW,3747.0,Y,0,73W
25031,FL,1316.0,DCA,3520.0,ATL,3682.0,,0,717
25032,FL,1316.0,DCA,3520.0,MKE,3717.0,,0,717
25033,FL,1316.0,DCA,3520.0,RSW,3793.0,,0,717
25064,FL,1316.0,DFW,3670.0,AUS,3673.0,Y,0,M83
25067,FL,1316.0,DTW,3645.0,ATL,3682.0,,0,717 73G
25068,FL,1316.0,DTW,3645.0,BWI,3849.0,Y,0,73W 73C
25069,FL,1316.0,DTW,3645.0,LAX,3484.0,Y,0,73W
25070,FL,1316.0,DTW,3645.0,MDW,3747.0,Y,0,73W
25078,FL,1316.0,FLL,3533.0,ATL,3682.0,,0,717
25079,FL,1316.0,FLL,3533.0,AUS,3673.0,Y,0,73W
25080,FL,1316.0,FLL,3533.0,BWI,3849.0,,0,717
25081,FL,1316.0,FLL,3533.0,HOU,3566.0,Y,0,73W
25082,FL,1316.0,FLL,3533.0,MKE,3717.0,Y,0,73W
25083,FL,1316.0,FLL,3533.0,MSY,3861.0,Y,0,73C
25084,FL,1316.0,FLL,3533.0,PHX,3462.0,Y,0,73W
25085,FL,1316.0,FLL,3533.0,SFO,3469.0,Y,0,73W
25086,FL,1316.0,FLL,3533.0,SJU,2890.0,Y,0,73W
25087,FL,1316.0,FLL,3533.0,TPA,3646.0,Y,0,73W
25178,FL,1316.0,LGA,3697.0,ATL,3682.0,,0,717
25179,FL,1316.0,LGA,3697.0,CAK,4112.0,,0,717
25180,FL,1316.0,LGA,3697.0,MDW,3747.0,Y,0,73H 73W
25332,FL,1316.0,MSP,3858.0,ATL,3682.0,,0,717
25333,FL,1316.0,MSP,3858.0,DEN,3751.0,Y,0,73C
25334,FL,1316.0,MSP,3858.0,MCI,3458.0,Y,0,73W 73C
